"commune_id","commune_nom"
"73298","Commune inconnu"
"74229","Commune inconnu"
"69070","Commune inconnu"
"78650","Commune inconnu"
"01214","Commune inconnu"
"38014","Commune inconnu"
"38343","Commune inconnu"
"38465","Commune inconnu"
"94011","Commune inconnu"
"01218","Commune inconnu"
"01280","Commune inconnu"
"01221","Commune inconnu"
"38011","Commune inconnu"
"38467","Commune inconnu"
"38483","Commune inconnu"
"42095","Commune inconnu"
"63075","Commune inconnu"
"38468","Commune inconnu"
"38501","Commune inconnu"
"69196","Commune inconnu"
"38111","Commune inconnu"
"58025","Commune inconnu"
"49323","Commune inconnu"
"21639","Commune inconnu"
"42285","Commune inconnu"
"71550","Commune inconnu"
"71555","Commune inconnu"
"91109","Commune inconnu"
"38298","Commune inconnu"
"91666","Commune inconnu"
"39558","Commune inconnu"
"59009","Commune inconnu"
"69033","Commune inconnu"
"69087","Commune inconnu"
"69113","Commune inconnu"
"69172","Commune inconnu"
"74094","Commune inconnu"
"70317","Commune inconnu"
"73029","Commune inconnu"
"73191","Commune inconnu"
"75110","Commune inconnu"
"01410","Commune inconnu"
"39347","Commune inconnu"
"01242","Commune inconnu"
"25388","Commune inconnu"
"92078","Commune inconnu"
"38554","Commune inconnu"
"68091","Commune inconnu"
"68310","Commune inconnu"
"38314","Commune inconnu"
"42200","Commune inconnu"
"52353","Commune inconnu"
"69141","Commune inconnu"
"71170","Commune inconnu"
"78586","Commune inconnu"
"39274","Commune inconnu"
"38276","Commune inconnu"
"42011","Commune inconnu"
"26314","Commune inconnu"
"32043","Commune inconnu"
"38215","Commune inconnu"
"50353","Commune inconnu"
"70311","Commune inconnu"
"73301","Commune inconnu"
"34023","Commune inconnu"
"38393","Commune inconnu"
"69107","Commune inconnu"
"77414","Commune inconnu"
"89346","Commune inconnu"
"59606","Commune inconnu"
"91689","Commune inconnu"
"07115","Commune inconnu"
"73306","Commune inconnu"
"67130","Commune inconnu"
"15125","Commune inconnu"
"34031","Commune inconnu"
"74191","Commune inconnu"
"83153","Commune inconnu"
"42177","Commune inconnu"
"69173","Commune inconnu"
"67529","Commune inconnu"
"78297","Commune inconnu"
"73171","Commune inconnu"
"13203","Commune inconnu"
"21638","Commune inconnu"
"38288","Commune inconnu"
"38340","Commune inconnu"
"54395","Commune inconnu"
"13051","Commune inconnu"
"69090","Commune inconnu"
"69124","Commune inconnu"
"69165","Commune inconnu"
"69198","Commune inconnu"
"78133","Commune inconnu"
"91645","Commune inconnu"
"95063","Commune inconnu"
"01429","Commune inconnu"
"61484","Commune inconnu"
"67067","Commune inconnu"
"38147","Commune inconnu"
"38165","Commune inconnu"
"70103","Commune inconnu"
"73204","Commune inconnu"
"73147","Commune inconnu"
"73219","Commune inconnu"
"73248","Commune inconnu"
"48005","Commune inconnu"
"52445","Commune inconnu"
"69241","Commune inconnu"
"38317","Commune inconnu"
"73070","Commune inconnu"
"77186","Commune inconnu"
"47195","Commune inconnu"
"54257","Commune inconnu"
"59592","Commune inconnu"
"91045","Commune inconnu"
"01277","Commune inconnu"
"07036","Commune inconnu"
"02810","Commune inconnu"
"14367","Commune inconnu"
"21319","Commune inconnu"
"27229","Commune inconnu"
"37029","Commune inconnu"
"39032","Commune inconnu"
"39089","Commune inconnu"
"39102","Commune inconnu"
"39334","Commune inconnu"
"39362","Commune inconnu"
"39367","Commune inconnu"
"39397","Commune inconnu"
"39413","Commune inconnu"
"39534","Commune inconnu"
"41198","Commune inconnu"
"42044","Commune inconnu"
"48155","Commune inconnu"
"63125","Commune inconnu"
"80029","Commune inconnu"
"91312","Commune inconnu"
"92036","Commune inconnu"
"93078","Commune inconnu"
"88470","Commune inconnu"
"92007","Commune inconnu"
"75119","Commune inconnu"
"38084","Commune inconnu"
"38182","Commune inconnu"
"44047","Commune inconnu"
"59508","Commune inconnu"
"71057","Commune inconnu"
"89348","Commune inconnu"
"97302","Commune inconnu"
"01434","Commune inconnu"
"76451","Commune inconnu"
"38170","Commune inconnu"
"01293","Commune inconnu"
"38455","Commune inconnu"
"01295","Commune inconnu"
"69268","Commune inconnu"
"91228","Commune inconnu"
"45053","Commune inconnu"
"01298","Commune inconnu"
"52390","Commune inconnu"
"74298","Commune inconnu"
"38377","Commune inconnu"
"01331","Commune inconnu"
"05177","Commune inconnu"
"93070","Commune inconnu"
"01406","Commune inconnu"
"71267","Commune inconnu"
"71345","Commune inconnu"
"71512","Commune inconnu"
"71522","Commune inconnu"
"26325","Commune inconnu"
"31149","Commune inconnu"
"71210","Commune inconnu"
"71230","Commune inconnu"
"94078","Commune inconnu"
"74169","Commune inconnu"
"01309","Commune inconnu"
"73240","Commune inconnu"
"01311","Commune inconnu"
"01312","Commune inconnu"
"74193","Commune inconnu"
"74263","Commune inconnu"
"78172","Commune inconnu"
"92064","Commune inconnu"
"94081","Commune inconnu"
"01430","Commune inconnu"
"30083","Commune inconnu"
"38048","Commune inconnu"
"44089","Commune inconnu"
"47038","Commune inconnu"
"60395","Commune inconnu"
"03153","Commune inconnu"
"01317","Commune inconnu"
"69205","Commune inconnu"
"35039","Commune inconnu"
"68021","Commune inconnu"
"71178","Commune inconnu"
"71494","Commune inconnu"
"84138","Commune inconnu"
"67300","Commune inconnu"
"69131","Commune inconnu"
"73235","Commune inconnu"
"13108","Commune inconnu"
"26198","Commune inconnu"
"67073","Commune inconnu"
"67180","Commune inconnu"
"69168","Commune inconnu"
"93001","Commune inconnu"
"71070","Commune inconnu"
"69294","Commune inconnu"
"77251","Commune inconnu"
"01329","Commune inconnu"
"71566","Commune inconnu"
"42302","Commune inconnu"
"69046","Commune inconnu"
"38401","Commune inconnu"
"69056","Commune inconnu"
"69060","Commune inconnu"
"35240","Commune inconnu"
"63302","Commune inconnu"
"71304","Commune inconnu"
"74250","Commune inconnu"
"02106","Commune inconnu"
"25515","Commune inconnu"
"42183","Commune inconnu"
"71204","Commune inconnu"
"71294","Commune inconnu"
"78311","Commune inconnu"
"03138","Commune inconnu"
"38149","Commune inconnu"
"43268","Commune inconnu"
"04209","Commune inconnu"
"13103","Commune inconnu"
"18194","Commune inconnu"
"30103","Commune inconnu"
"69017","Commune inconnu"
"73150","Commune inconnu"
"07015","Commune inconnu"
"70550","Commune inconnu"
"71133","Commune inconnu"
"71182","Commune inconnu"
"71217","Commune inconnu"
"71546","Commune inconnu"
"26057","Commune inconnu"
"38020","Commune inconnu"
"39434","Commune inconnu"
"51649","Commune inconnu"
"02722","Commune inconnu"
"59616","Commune inconnu"
"75103","Commune inconnu"
"01355","Commune inconnu"
"71528","Commune inconnu"
"77037","Commune inconnu"
"13207","Commune inconnu"
"33514","Commune inconnu"
"13047","Commune inconnu"
"74050","Commune inconnu"
"93055","Commune inconnu"
"71100","Commune inconnu"
"83023","Commune inconnu"
"95428","Commune inconnu"
"59350","Commune inconnu"
"71310","Commune inconnu"
"38077","Commune inconnu"
"68078","Commune inconnu"
"68292","Commune inconnu"
"26108","Commune inconnu"
"83101","Commune inconnu"
"94018","Commune inconnu"
"54547","Commune inconnu"
"87085","Commune inconnu"
"01382","Commune inconnu"
"94017","Commune inconnu"
"13027","Commune inconnu"
"21355","Commune inconnu"
"34057","Commune inconnu"
"38337","Commune inconnu"
"01387","Commune inconnu"
"39043","Commune inconnu"
"39382","Commune inconnu"
"01400","Commune inconnu"
"26173","Commune inconnu"
"71234","Commune inconnu"
"71359","Commune inconnu"
"07076","Commune inconnu"
"01404","Commune inconnu"
"42123","Commune inconnu"
"68154","Commune inconnu"
"74152","Commune inconnu"
"74170","Commune inconnu"
"74234","Commune inconnu"
"01411","Commune inconnu"
"77111","Commune inconnu"
"01413","Commune inconnu"
"01417","Commune inconnu"
"13087","Commune inconnu"
"74005","Commune inconnu"
"74033","Commune inconnu"
"74069","Commune inconnu"
"21295","Commune inconnu"
"21405","Commune inconnu"
"71582","Commune inconnu"
"22389","Commune inconnu"
"38567","Commune inconnu"
"38378","Commune inconnu"
"44074","Commune inconnu"
"74239","Commune inconnu"
"77294","Commune inconnu"
"93064","Commune inconnu"
"45291","Commune inconnu"
"91692","Commune inconnu"
"97217","Commune inconnu"
"02691","Commune inconnu"
"13213","Commune inconnu"
"26009","Commune inconnu"
"38222","Commune inconnu"
"60213","Commune inconnu"
"69061","Commune inconnu"
"69157","Commune inconnu"
"69234","Commune inconnu"
"89345","Commune inconnu"
"91589","Commune inconnu"
"01428","Commune inconnu"
"01432","Commune inconnu"
"71366","Commune inconnu"
"01442","Commune inconnu"
"03094","Commune inconnu"
"06010","Commune inconnu"
"10297","Commune inconnu"
"52448","Commune inconnu"
"69248","Commune inconnu"
"69272","Commune inconnu"
"71187","Commune inconnu"
"95607","Commune inconnu"
"38083","Commune inconnu"
"01445","Commune inconnu"
"94028","Commune inconnu"
"77468","Commune inconnu"
"62736","Commune inconnu"
"81209","Commune inconnu"
"30028","Commune inconnu"
"59273","Commune inconnu"
"78029","Commune inconnu"
"91479","Commune inconnu"
"26293","Commune inconnu"
"36088","Commune inconnu"
"57156","Commune inconnu"
"71209","Commune inconnu"
"92009","Commune inconnu"
"01006","Commune inconnu"
"51454","Commune inconnu"
"49206","Commune inconnu"
"67043","Commune inconnu"
"71571","Commune inconnu"
"02001","Commune inconnu"
"02041","Commune inconnu"
"02173","Commune inconnu"
"02192","Commune inconnu"
"02219","Commune inconnu"
"02287","Commune inconnu"
"02318","Commune inconnu"
"02408","Commune inconnu"
"02738","Commune inconnu"
"02795","Commune inconnu"
"02820","Commune inconnu"
"59343","Commune inconnu"
"60445","Commune inconnu"
"60471","Commune inconnu"
"60488","Commune inconnu"
"60612","Commune inconnu"
"02002","Commune inconnu"
"02009","Commune inconnu"
"02059","Commune inconnu"
"02165","Commune inconnu"
"02238","Commune inconnu"
"02303","Commune inconnu"
"02304","Commune inconnu"
"02315","Commune inconnu"
"02680","Commune inconnu"
"02720","Commune inconnu"
"02746","Commune inconnu"
"02750","Commune inconnu"
"02775","Commune inconnu"
"59122","Commune inconnu"
"60234","Commune inconnu"
"93008","Commune inconnu"
"02003","Commune inconnu"
"02064","Commune inconnu"
"02077","Commune inconnu"
"02089","Commune inconnu"
"02110","Commune inconnu"
"02131","Commune inconnu"
"02195","Commune inconnu"
"02224","Commune inconnu"
"02243","Commune inconnu"
"02245","Commune inconnu"
"02258","Commune inconnu"
"02305","Commune inconnu"
"02334","Commune inconnu"
"02372","Commune inconnu"
"02507","Commune inconnu"
"02706","Commune inconnu"
"02739","Commune inconnu"
"02758","Commune inconnu"
"02770","Commune inconnu"
"02780","Commune inconnu"
"02805","Commune inconnu"
"51172","Commune inconnu"
"51198","Commune inconnu"
"51559","Commune inconnu"
"60176","Commune inconnu"
"60636","Commune inconnu"
"77053","Commune inconnu"
"02004","Commune inconnu"
"02191","Commune inconnu"
"02295","Commune inconnu"
"02360","Commune inconnu"
"02468","Commune inconnu"
"02502","Commune inconnu"
"02666","Commune inconnu"
"02789","Commune inconnu"
"51474","Commune inconnu"
"02005","Commune inconnu"
"02215","Commune inconnu"
"08105","Commune inconnu"
"44162","Commune inconnu"
"51043","Commune inconnu"
"51054","Commune inconnu"
"51055","Commune inconnu"
"51171","Commune inconnu"
"51362","Commune inconnu"
"51439","Commune inconnu"
"51449","Commune inconnu"
"51573","Commune inconnu"
"51582","Commune inconnu"
"51617","Commune inconnu"
"51662","Commune inconnu"
"02006","Commune inconnu"
"02057","Commune inconnu"
"02095","Commune inconnu"
"02340","Commune inconnu"
"02358","Commune inconnu"
"02361","Commune inconnu"
"02575","Commune inconnu"
"02648","Commune inconnu"
"02708","Commune inconnu"
"02757","Commune inconnu"
"02007","Commune inconnu"
"02102","Commune inconnu"
"13214","Commune inconnu"
"02008","Commune inconnu"
"02158","Commune inconnu"
"02439","Commune inconnu"
"02477","Commune inconnu"
"02487","Commune inconnu"
"02602","Commune inconnu"
"02755","Commune inconnu"
"51391","Commune inconnu"
"60159","Commune inconnu"
"80274","Commune inconnu"
"02103","Commune inconnu"
"02382","Commune inconnu"
"02387","Commune inconnu"
"02483","Commune inconnu"
"02525","Commune inconnu"
"02532","Commune inconnu"
"02756","Commune inconnu"
"33167","Commune inconnu"
"51388","Commune inconnu"
"80410","Commune inconnu"
"02010","Commune inconnu"
"02661","Commune inconnu"
"02730","Commune inconnu"
"60346","Commune inconnu"
"77182","Commune inconnu"
"02011","Commune inconnu"
"02201","Commune inconnu"
"02226","Commune inconnu"
"02326","Commune inconnu"
"02514","Commune inconnu"
"02580","Commune inconnu"
"02607","Commune inconnu"
"02619","Commune inconnu"
"02672","Commune inconnu"
"02673","Commune inconnu"
"02729","Commune inconnu"
"02762","Commune inconnu"
"60025","Commune inconnu"
"77123","Commune inconnu"
"91461","Commune inconnu"
"95219","Commune inconnu"
"95680","Commune inconnu"
"02012","Commune inconnu"
"02154","Commune inconnu"
"02168","Commune inconnu"
"02013","Commune inconnu"
"02157","Commune inconnu"
"02349","Commune inconnu"
"02399","Commune inconnu"
"02472","Commune inconnu"
"02626","Commune inconnu"
"08190","Commune inconnu"
"51075","Commune inconnu"
"51105","Commune inconnu"
"51444","Commune inconnu"
"62041","Commune inconnu"
"02014","Commune inconnu"
"02212","Commune inconnu"
"02306","Commune inconnu"
"02719","Commune inconnu"
"60057","Commune inconnu"
"60647","Commune inconnu"
"62080","Commune inconnu"
"92051","Commune inconnu"
"94015","Commune inconnu"
"02015","Commune inconnu"
"02016","Commune inconnu"
"02231","Commune inconnu"
"02549","Commune inconnu"
"02017","Commune inconnu"
"02049","Commune inconnu"
"02237","Commune inconnu"
"02329","Commune inconnu"
"02383","Commune inconnu"
"02617","Commune inconnu"
"02741","Commune inconnu"
"02018","Commune inconnu"
"02111","Commune inconnu"
"02172","Commune inconnu"
"02174","Commune inconnu"
"02217","Commune inconnu"
"02236","Commune inconnu"
"02301","Commune inconnu"
"02430","Commune inconnu"
"02478","Commune inconnu"
"02564","Commune inconnu"
"02676","Commune inconnu"
"02791","Commune inconnu"
"02834","Commune inconnu"
"77058","Commune inconnu"
"80021","Commune inconnu"
"88099","Commune inconnu"
"02019","Commune inconnu"
"02359","Commune inconnu"
"02397","Commune inconnu"
"02785","Commune inconnu"
"44150","Commune inconnu"
"60291","Commune inconnu"
"80579","Commune inconnu"
"80585","Commune inconnu"
"80685","Commune inconnu"
"02020","Commune inconnu"
"02031","Commune inconnu"
"02109","Commune inconnu"
"02126","Commune inconnu"
"02141","Commune inconnu"
"02275","Commune inconnu"
"02381","Commune inconnu"
"02574","Commune inconnu"
"02684","Commune inconnu"
"08037","Commune inconnu"
"08362","Commune inconnu"
"08420","Commune inconnu"
"08457","Commune inconnu"
"08480","Commune inconnu"
"08497","Commune inconnu"
"51555","Commune inconnu"
"59249","Commune inconnu"
"02021","Commune inconnu"
"02519","Commune inconnu"
"02022","Commune inconnu"
"02090","Commune inconnu"
"02332","Commune inconnu"
"02412","Commune inconnu"
"02665","Commune inconnu"
"02699","Commune inconnu"
"60188","Commune inconnu"
"02023","Commune inconnu"
"02389","Commune inconnu"
"02655","Commune inconnu"
"02621","Commune inconnu"
"02025","Commune inconnu"
"02296","Commune inconnu"
"02330","Commune inconnu"
"02710","Commune inconnu"
"2B152","Commune inconnu"
"80620","Commune inconnu"
"02026","Commune inconnu"
"02209","Commune inconnu"
"02505","Commune inconnu"
"51237","Commune inconnu"
"51380","Commune inconnu"
"51535","Commune inconnu"
"77492","Commune inconnu"
"02027","Commune inconnu"
"02037","Commune inconnu"
"02180","Commune inconnu"
"02659","Commune inconnu"
"54197","Commune inconnu"
"59509","Commune inconnu"
"60450","Commune inconnu"
"02028","Commune inconnu"
"02127","Commune inconnu"
"02128","Commune inconnu"
"02294","Commune inconnu"
"02413","Commune inconnu"
"02423","Commune inconnu"
"02497","Commune inconnu"
"02561","Commune inconnu"
"02598","Commune inconnu"
"02600","Commune inconnu"
"02727","Commune inconnu"
"02737","Commune inconnu"
"02803","Commune inconnu"
"51102","Commune inconnu"
"62014","Commune inconnu"
"94022","Commune inconnu"
"02029","Commune inconnu"
"02371","Commune inconnu"
"02702","Commune inconnu"
"80034","Commune inconnu"
"80359","Commune inconnu"
"80677","Commune inconnu"
"02030","Commune inconnu"
"02065","Commune inconnu"
"02703","Commune inconnu"
"02776","Commune inconnu"
"59049","Commune inconnu"
"59118","Commune inconnu"
"59136","Commune inconnu"
"59139","Commune inconnu"
"59149","Commune inconnu"
"59178","Commune inconnu"
"59243","Commune inconnu"
"59312","Commune inconnu"
"59624","Commune inconnu"
"80253","Commune inconnu"
"80679","Commune inconnu"
"02079","Commune inconnu"
"02204","Commune inconnu"
"02388","Commune inconnu"
"02831","Commune inconnu"
"08073","Commune inconnu"
"08373","Commune inconnu"
"10268","Commune inconnu"
"48014","Commune inconnu"
"02032","Commune inconnu"
"02199","Commune inconnu"
"02270","Commune inconnu"
"02327","Commune inconnu"
"80288","Commune inconnu"
"02033","Commune inconnu"
"02058","Commune inconnu"
"02034","Commune inconnu"
"02671","Commune inconnu"
